Imagem;mse;psnr;brisque
gl-0578.jpg;751.4861145019531;19.371594004970696;20.659886599482633
gl-0119.jpg;1193.943935394287;17.360964269728477;35.748113031063184
gl-1127.jpg;881.536060333252;18.678402785111512;25.750876582155655
gl-0603.jpg;382.4126205444336;22.305481442555806;15.025064718118955
gl-1406.jpg;1290.8284721374512;17.022118246846873;12.086122028863059
gl-0129.jpg;590.2793045043945;20.420228039674015;9.467094962027403
gl-1308.jpg;1135.0255546569824;17.58074721258084;26.795370229285908
gl-0535.jpg;1548.4808959960938;16.231745091438864;42.03628114365412
gl-1511.jpg;747.9810638427734;19.39189757619345;18.51388764986561
gl-0421.jpg;900.3419532775879;18.58672873410892;32.54160430498766
gl-1341.jpg;526.9372787475586;20.913214365755252;10.793341820005793
gl-0354.jpg;1097.2543830871582;17.727730365167552;12.594625199710407
gl-1576.jpg;820.928825378418;18.987748554967624;10.393027591299614
gl-0732.jpg;987.7904510498047;18.1841553733801;16.224964517530424
gl-1314.jpg;898.5902290344238;18.595186689562226;37.10879187877683
gl-1562.jpg;1066.6062469482422;17.85076237917822;19.81009349713051
